natom,r,method,state,eigenstate,energy,energy_err,trace,trace_err,n_0,n_0_err,n_1,n_1_err,n_2,n_2_err,n_3,n_3_err,n_4,n_4_err,n_5,n_5_err,n_6,n_6_err,n_7,n_7_err,t_1,t_1_err,t_2,t_2_err,t_3,t_3_err,doccp,doccp_err,v,v_err,sisj,sisj_err
8,2.0,vmc:no optimization,0,True,-120.63049946776384,0.0139286867118919,7.840199404257722,0.067975873642757,0.9865894735449048,0.0268993936676919,0.9929743560168548,0.02380915381851,0.9682140715418271,0.0227204469618247,0.9711152003440936,0.0226658147706285,0.9666688642014704,0.0227169968648429,0.9757442904558424,0.0236615504266297,0.9927803485961972,0.0243206064874825,0.9861127995565326,0.0251572162176858,8.9968701650401,0.0598587696937484,-0.1153693464343834,0.0029665732159293,-2.130548331580887,0.0172475636351467,1.699857625259229,0.0605455953053094,1.3424548679715578,0.0039878771985341,-1.4484039106383555,0.0080483498766779
8,2.0,vmc:no optimization,1,True,-117.88287944924568,0.012194088493412,7.836888100010251,0.0696519964457503,0.9792873639097338,0.0308192115530419,1.0427425860338395,0.0246203164890291,0.9184580312309968,0.0212945656055999,0.9800727440652944,0.0210988716086233,0.9737441665731744,0.0211215416211733,0.9234679539671536,0.0222128322547499,1.0388443444950046,0.0250341200104428,0.980270909735053,0.028819425995142,8.335086806860282,0.0525961538370936,-0.1398446533194811,0.0055748256086185,-1.139603388668964,0.0087351159331096,1.5742303794535877,0.0640567702040922,1.1643692424584884,0.0011324641662545,-1.162336009221164,0.0065420596630556
8,2.0,vmc:no optimization,10,True,-110.59908597323528,0.0109799731362479,7.82102598055184,0.0702590529792824,1.1170839636977572,0.032385676315669,0.9611307194602,0.0246114904970353,0.935437942262888,0.020592276762658,0.8936096317830159,0.0203626248681868,0.8894319095624874,0.0204816580719611,0.9439130780555433,0.0215665434714445,0.9586784838229714,0.0249908997921833,1.121740251906977,0.0305604235857238,6.8920837179753125,0.0428286799997813,-2.581313963689456,0.0144321892246119,-2.235950282786429,0.0178907096789577,1.5876840224129982,0.0614545951881498,0.8358803676531538,0.0008223817957327,-0.6880449555727999,0.0060258320016406
8,2.0,vmc:no optimization,100,True,-98.96424845782538,0.006749772424695,7.101837919568444,0.059456695904937,0.8359874593685946,0.0243069722905977,1.0372158133381348,0.0228768590712467,0.8248200785436373,0.0182913473861616,0.8499724834809421,0.0181001721259865,0.8461304104374647,0.0182401724220978,0.8306540656092576,0.018983529935475,1.0383333758602964,0.0232046246176972,0.8387242329301168,0.0229607617990304,6.612936204847007,0.033846173744784,0.133982848192831,0.0030155422672767,-0.0609163688499651,0.0054524109812139,1.4332456786448755,0.0445749571011026,0.4335720630394074,0.0002700196791055,-0.7942455090780554,0.0031507801216501
8,2.0,vmc:no optimization,101,True,-99.18258792190484,0.0064466450639119,7.771273260579601,0.0675072591958486,1.0693260960610689,0.0300182919027988,1.023523889499801,0.0263345133629765,0.9165253570065192,0.0184293720232015,0.8725183260233826,0.0193673520223441,0.8686126342805367,0.0193832405417637,0.921756301507866,0.0191212290083204,1.019007131546224,0.026421275645073,1.0800035246542032,0.0284336825680504,5.385723960153241,0.0256699474638908,-1.818097213663972,0.0117528006972783,-0.1815032880439554,0.0054938349550581,1.8624807360029043,0.05743633016968,0.0519033229031995,0.0001080966359785,-0.3819165145676105,0.0041826949190103
8,2.0,vmc:no optimization,102,True,-99.17363636089448,0.0058619552212384,7.744597357601256,0.0655807142038082,1.1265537928681368,0.0306803860937563,0.9601438135684984,0.0239373475826079,0.9030905671019503,0.0181434359257415,0.8822875411018305,0.0183063207540563,0.8769693476405023,0.0183636808151925,0.9071115628355644,0.018714439681107,0.959979845333386,0.0240162334265779,1.128460887151387,0.0292917605296643,4.68327461044521,0.0202230313086434,-3.003219989203067,0.0159691902316694,-0.6715201985373761,0.0047587680208922,1.265104879930942,0.0580011024840185,0.4381523362272167,0.0001369982416041,0.0555169457025278,0.003577986578191
8,2.0,vmc:no optimization,103,True,-98.82207791429708,0.0058717681436438,7.557792465442027,0.0626135483216389,0.8405480008166859,0.0256560647320766,1.0571707014608926,0.0246850171666779,0.963095658800648,0.0193324990490146,0.919007249264634,0.0184349972381993,0.9135417888451276,0.0184522431832872,0.9693525247039484,0.019906311352072,1.0626779278609333,0.0247716758381063,0.8323986136891575,0.0242671717913093,5.958308537372057,0.0269694320543744,0.0578133831139881,0.0062343767161697,0.615977835883856,0.0087151801093705,1.7515748060748504,0.0481299318213344,0.1480510122511869,0.0001801145419561,-0.6646532593462652,0.0033962553063067
8,2.0,vmc:no optimization,104,True,-99.16046555099776,0.0063615963263988,7.812668870388613,0.0677521066411098,1.021607403948554,0.0283115639776798,1.0223097062162374,0.0267191758259884,0.9222774205154188,0.0199368336748177,0.9578405491517652,0.0204593968816501,0.9494043217767508,0.020406605017193,0.9277719371779304,0.0206293245127336,1.0181575853756728,0.0266464966733734,0.993299946226284,0.026585528803171,5.789943305106826,0.0303015927154502,-0.639190667715889,0.0059860048940914,0.8361487982840526,0.0102305952147552,2.0426398145845344,0.0554883418551501,0.0259269105516901,0.0004343019621828,-0.9301161471613156,0.0043150881520343
8,2.0,vmc:no optimization,105,True,-98.64690778221625,0.006677647767029,7.096635488720718,0.0590437508056894,0.874882739237542,0.0269955250666029,1.0048770868201475,0.0208960988501109,0.8486367012559654,0.0184425389862301,0.8155988407933362,0.0157654217274525,0.8142409924633147,0.0159761608498045,0.8548929137975668,0.0191854005322986,1.005408534945036,0.0212461795772683,0.8780976794078095,0.0256391490929987,6.41626631653979,0.0332294763462901,-0.5022834498006313,0.0044403292947652,-0.3850786557078826,0.0052675131055731,1.3137237952337362,0.0471420816874924,0.6099235253069331,0.0002729944916632,-0.7782489961322342,0.0030528509604401
8,2.0,vmc:no optimization,106,True,-98.52180495146276,0.00657844741381,7.09331607698314,0.0589870621214657,0.929282985347056,0.0260955945417414,0.9191041855101236,0.0219614398231203,0.9109996890711788,0.017218390228278,0.7888351821659583,0.0172401691432764,0.7846148122091009,0.017387450603242,0.9154463109646044,0.0178030809078631,0.9167910247420166,0.0222409063228727,0.9282418869731014,0.0246690325637876,6.018036020237502,0.0309739654431522,-1.406065689443288,0.0057724793489952,-0.7279325524203073,0.0046041457334056,1.2208893399727407,0.0438034355563093,0.5580340524026969,0.0002142901293902,-0.4102781356851277,0.0029028220015818
8,2.0,vmc:no optimization,107,True,-98.27920371810497,0.0059474134003905,6.974991292919148,0.0550015188749037,0.9191748624112708,0.0231493886028761,0.831709706168499,0.0193459830997596,0.846438466484909,0.0168519407188614,0.888850806233985,0.0182054184701091,0.8864183143600847,0.0182684566899228,0.8511308496772866,0.0174343776557202,0.8313317477448656,0.0195815388461828,0.9199365398382472,0.0218734989985826,6.04239585557118,0.0309687010588776,-0.7477977807886116,0.0064638215056292,0.1014665782371392,0.0056911232272648,0.9650462962948207,0.0435871485175649,0.6262968011836436,0.0001854745167181,-0.2731516828139632,0.0023881035947569
8,2.0,vmc:no optimization,108,True,-98.31657114557656,0.006576880470649,7.0335176898313385,0.0575147204206529,0.9100483651407713,0.0243988997375614,0.8902594262859194,0.0209539031721879,0.9066291075325978,0.0178935455754227,0.8103905004627339,0.0176848630150751,0.8043787710017118,0.0178152529772642,0.910220564659668,0.0184631751177856,0.8903368579756219,0.021255672572248,0.9112540967723146,0.0230339239995838,6.310441994221181,0.0334491848064571,-0.865832601944035,0.0032593752332893,-0.5372284339788473,0.0028310525585096,1.267270080966722,0.0427283169699284,0.5483454199236422,0.0003070758115335,-0.5916747570090344,0.0028939080031547
8,2.0,vmc:no optimization,109,True,-98.4882330870808,0.0065678578471319,7.584864600104047,0.0661901598985946,0.9404315004794032,0.0265586174165566,0.9573024464764246,0.0257471534651762,0.9383484504259296,0.0222017922889578,0.95520588846533,0.0189726379868856,0.9483210383849828,0.0188952437799548,0.9395094457533676,0.0227192930242726,0.9534557773916,0.0257413214403641,0.952290052727009,0.024983364089267,5.483976502997832,0.0239260835779491,-0.8302372851472702,0.0055225817727573,0.1320779535048453,0.0087499426719384,1.5415615291054725,0.0514756812449755,0.4038563050077396,0.0001090942509018,-0.4395333682635615,0.0038295325778164
8,2.0,vmc:no optimization,11,True,-109.9552916905465,0.0105115713584947,7.8231766256336766,0.0706188628599463,1.1060398013120918,0.0341491359403914,0.9701802878902752,0.0229509892874293,0.9087703793271572,0.0211498589059125,0.9271143567844484,0.0195974784660547,0.921592576299438,0.0196673303198042,0.914708103546152,0.0221509324955957,0.9694158771286135,0.0232961638528875,1.1053552433454996,0.0322886320602788,6.79401915269672,0.0416344365263545,-2.480216049336906,0.0123827683366029,-1.6200808093932957,0.0149946134850403,1.6258142536718654,0.061456464435782,0.8225109822394627,0.0005901246624799,-0.702141301201576,0.005444969291169
8,2.0,vmc:no optimization,110,True,-98.24895671825196,0.0059492548026774,7.2948921784824545,0.0593145309369394,0.8733123264547826,0.0251800491565039,1.056071348440687,0.0235918465346057,0.8815383841915414,0.0170348848134176,0.8274907777090235,0.0170993240105135,0.8277921532165236,0.0172681663125133,0.8908443175348694,0.0176977385773505,1.060387357595185,0.0237758922665511,0.8774555133398421,0.0238398139252462,5.776982876525539,0.0296941903746229,-0.3037775712729385,0.0051059967987317,0.2187972366055612,0.0115809259194599,1.167802169376447,0.0461059906050676,0.515521510139519,0.0002970379464496,-0.3232162829491022,0.0029296607192852
